"","X","LinearModel"
"725",2.05148170447367,1.88763463868203
"726",4.5673104299157,2.14640916512509
"727",4.76475755737798,1.21919779236318
"728",0.213272862616067,0.0229616240941974
"729",0.667459993240384,0.0940871139185229
"730",6.19004575067493,5.1000462125248
"731",-1.27915901507867,-1.01789488037455
"732",8.12974949810759,5.87136608393742
"733",2.60767416263654,2.53849663440973
"734",2.97473599891245,3.97210007543325
"735",3.73638246724931,3.02040439658355
"736",0.829282997259738,2.48333654400465
"737",0.498210317790162,1.49847522048225
"738",5.12658695404472,6.85405956313047
"739",-0.779813495414054,-1.76301314659312
"740",0.834229529927993,0.239027846460934
"741",0.748419041303086,0.944629630085062
"742",-2.58210772757169,-2.76101316478849
"743",1.55879943654792,1.74275539640694
"744",4.62455058115941,4.46125091048209
"745",-0.761092632579027,-2.76325577817513
"746",4.76082552570051,5.31172748127433
"747",1.22308535979728,0.203265717011362
"748",1.43331455211719,1.80319083394222
"749",4.98284751861027,4.14917440526456
"750",1.86841613829505,1.32128383250858
"751",4.68326949523447,2.97073491393762
"752",4.67268633400231,6.32218803298927
"753",2.04852042000278,2.41468101772796
"754",1.90908157501687,2.66647417054534
"755",2.18406197189869,3.57519876632648
"756",3.7827325233464,3.81051830978501
"757",-0.385604080796232,0.168870761338143
"758",3.31776152527405,5.31969387837963
"759",6.50365397832952,4.95970085966976
"760",6.39378973106644,9.01119330375626
"761",-2.22124133301998,-0.456096159127012
"762",2.64958493248753,1.8892656152674
"763",3.26989990281784,1.42762917251451
"764",-0.904015854414898,-0.999948734291905
"765",-2.06717698368997,-2.92718647546258
"766",1.1957176844333,1.45804639581578
"767",1.49795925072751,1.12862576106492
"768",2.39962052272948,1.75688128330946
"769",-0.159196560185268,-0.0210334533383977
"770",6.90706213687471,7.2149153873095
"771",-1.09294530877693,-1.67009754323683
"772",1.73550995297341,1.12392784498587
"773",1.65233189562891,1.3970464342193
"774",1.68630461646434,2.71568978337226
"775",6.14837843891917,7.65729251776875
"776",4.03249839682926,2.45505260883807
"777",-1.1147826565891,-2.48079901247645
"778",3.43329322819255,3.98964520867383
"779",3.82859168125696,4.62282130106106
"780",0.826497975750622,-0.571501879031124
"781",-1.25672140142238,-2.04108498610797
"782",1.66573112863325,1.3435405558732
"783",2.18389565872362,2.64354976730303
"784",1.2386631769626,1.76135724050002
"785",6.97873160106649,4.81766351842503
"786",2.61015390898193,2.35831922521835
"787",2.82808338745023,5.49767197842751
"788",1.97672039187709,0.329282057115041
"789",4.20510554626334,4.10506515492666
"790",2.02666330106493,2.84308739669612
"791",3.35180672705678,5.28439799610401
"792",3.29540437321342,3.69784122088078
"793",5.49560001080461,4.95957151203821
"794",3.48320604370185,5.07740321599443
"795",0.946027842043929,2.40553765332199
"796",7.81624913352127,9.79325448111251
"797",3.32286934898179,4.35522105507675
"798",4.4629581787006,6.09160111253033
"799",3.29242611407063,3.88602136443452
"800",0.491683878758615,-0.225454807573979
"801",1.66899463525981,2.21275615689286
"802",3.11046819044096,4.4130155573251
"803",7.0040578347449,8.28161400021219
"804",2.86482146941982,-0.392216260684746
"805",5.48002802906224,5.02919610451393
"806",2.70705372242042,2.41029085422819
"807",5.5492618727307,7.36952086883153
"808",3.04254277547469,2.45497710599133
"809",3.87081968357382,5.80756783296168
"810",3.00871217197375,2.45689279767321
"811",0.396108227337391,0.0388339417997185
"812",-3.48611815475012,-4.03805537539183
"813",1.8398609421863,1.22038201165032
"814",2.38546298638849,2.76003212460746
"815",2.92198317913036,0.0595311279353048
"816",5.09953491942261,6.7299607866224
"817",6.12434861743629,5.32847675159913
"818",5.46259272098171,6.8948563155349
"819",4.20199125096477,6.20999722371975
"820",0.821780856987742,0.607275327591057
"821",5.37811771349513,6.45432722237475
"822",4.22896764719678,4.27539805924079
"823",6.38693950638139,7.14394762730633
"824",0.988141520502549,0.540550058099447
"825",3.58812726126016,3.35962968779571
"826",3.90001311724644,3.98503917024808
"827",3.55179419556648,3.16609804656644
"828",3.19551391785314,4.55185704336821
"829",1.20773484883011,2.28052607377204
"830",3.19073798483688,1.48379519778365
"831",3.00985382991225,3.45015473711256
"832",2.80469053521978,2.49933548177518
"833",-0.884496002431929,-0.2539983684081
"834",-1.47254970282956,-0.0917718435268462
"835",6.25218965688755,5.60202300077935
"836",0.0608849161144234,0.310126352590165
"837",4.01594997472203,5.02538032355689
"838",4.37890535786111,2.2854042033347
"839",4.09914069343486,2.09755596009578
"840",5.25883013440996,6.08231906876787
"841",-0.876460081335384,0.149955953945875
"842",4.29144619179961,4.03085034004105
"843",6.70368576146849,9.82155504400177
"844",4.42804476327329,2.86152327136145
"845",4.15575393896128,2.93076150472835
"846",0.334020852723083,-1.47689282298932
"847",2.19930623028664,1.54049074147867
"848",3.61798262452412,3.4518003481082
"849",2.8048449355797,4.75813281827297
"850",2.61296004636508,2.87671236805812
"851",5.71201879901081,3.88196416618626
"852",3.28933843311505,3.47481559581906
"853",8.51106887806227,8.18339146186065
"854",1.23486186326432,-0.408796517562995
"855",1.74852233612869,0.873723808715755
"856",-2.38580370896429,-0.528391032083891
"857",1.1918606758105,0.485833233661135
"858",8.03085722952892,8.99957172591088
"859",5.49438321440726,5.58871450518584
"860",3.26842795581062,4.04239106027382
"861",5.27423372922873,4.94781403045044
"862",4.49100247070274,5.01468169196528
"863",0.402613595770827,1.75877950356566
"864",1.42717977216625,0.720092871745213
"865",5.70811322693826,3.10817302172656
"866",3.56237052742457,4.1014931468378
"867",-1.18709908933521,-0.660764756915477
"868",3.65470730848829,2.36000122572449
"869",3.56770669829979,1.36352824581772
"870",2.96321896811693,4.41495446902104
"871",2.02005701166847,2.78543580623158
"872",-1.2119048726715,-0.522450209071823
"873",0.0828461804985905,-0.342469330719351
"874",1.84366750083936,2.18268205177216
"875",5.95171004382271,4.40085510305962
"876",2.96215574998886,2.21881924825329
"877",5.35276107721448,5.85750239813714
"878",4.43086350275061,5.22607107268644
"879",3.04271390206104,3.79917178756895
"880",3.43029109336875,4.2374887778994
"881",2.99681997081223,1.91327256057281
"882",3.78790543178689,6.00918928095541
"883",3.34898770223344,3.91283673278165
"884",2.86481838865369,2.11757500099938
"885",5.34390520248378,3.66652993348792
"886",2.08421000174325,0.959234040688498
"887",0.351381088224636,-1.64601337955862
"888",3.36527788276319,2.24078547501614
"889",4.86243123440661,3.65895672644144
"890",4.69830361489685,5.2555599731514
"891",2.7792314363389,2.6370694658455
"892",0.980639421129022,-0.661804394370448
"893",-5.46419318575747,-4.62839171407535
"894",3.95699444919827,2.80684259325143
"895",0.922585758137356,0.342756899704992
"896",6.98634951486346,3.72924157348868
"897",6.15265689976483,6.334989197793
"898",-2.05878576742132,-2.72754458593133
"899",1.21211553100352,0.481427362235626
"900",4.60344545145913,6.5682519110098
"901",3.4523778196699,4.26100862840297
"902",3.39687408784398,2.25951567304933
"903",8.57844500854697,10.2794599548818
"904",7.34503948370198,6.23258384767752
"905",0.411515002368383,-2.72500424039786
"906",5.3138916811947,4.88016577359507
"907",3.08062099143231,2.22566108136693
"908",1.7447380187995,0.475543808672835
"909",2.48411834058269,1.35132017456392
"910",8.64451295042585,5.48597919896906
"911",5.77004652218108,6.09142172080097
"912",6.72865365111324,7.41651046493102
"913",4.45306542170861,6.40750879636333
"914",4.21683024598994,4.48297027804793
"915",4.57668905183593,4.85888375333038
"916",4.73069537821015,5.25041882715426
"917",0.874490869678059,1.23425156405564
"918",-0.79437133313037,-0.600718493628844
"919",1.66853667012512,1.91815639738042
"920",3.4642451145537,2.84581322953348
"921",5.13772541726414,4.58249867148792
"922",-1.20138030138202,-1.90385712074891
"923",5.33426997009164,3.17102368837532
"924",2.12329579125573,3.85497530926473
"925",5.75345111501528,3.70601545387263
"926",2.22962777939455,1.62265826578321
"927",5.15294113886543,4.21131462640058
"928",5.15263395448809,4.84529507364826
"929",9.572088602846,7.21286522881081
"930",3.21140081023129,5.15741240830934
"931",5.34866298431109,4.57096839483077
"932",-0.500117544486682,-0.447712476159122
"933",6.94737519979913,8.39502005702193
"934",4.05930077182308,4.30138244442121
"935",-0.542817734012265,-0.239714614581426
"936",-1.72913588383245,-1.43809479337774
"937",4.09647002005216,3.37521439444983
"938",2.54246346391447,3.06261208869357
"939",3.19205045968386,1.47266031605708
"940",4.14478714928605,3.99051217821076
"941",7.32287595764956,5.78746919241476
"942",0.917464776976382,1.76742593443978
"943",0.930030114048958,2.52536062538063
"944",4.80414731326287,2.89279693833085
"945",3.82636646528072,1.79124338727689
"946",-0.413714620739078,-1.18950331787365
"947",4.03350124379262,2.74411964862472
"948",5.74896865297823,3.20709336120879
"949",2.4615620194069,1.80764171352733
"950",6.26138269911447,5.0874899500909
"951",2.19577213635176,2.02390704893878
"952",2.32535398847814,2.97868861279578
"953",4.14795031143964,3.92994984952056
"954",2.61055873894032,4.12971387953241
"955",2.90067237566939,4.14553178291477
"956",3.6327441938996,3.92061644979739
"957",-1.80192367976202,-1.74217772899899
"958",-1.74067526207788,0.0141235418081733
"959",5.10830980486165,7.3082156131069
"960",5.30541094880225,5.58051629315005
"961",1.45428653779786,1.84193737804885
"962",4.838986628279,4.84128774748061
"963",3.42168851984966,3.98292846286342
"964",5.07699323359643,3.10963018690434
"965",6.89817991811233,7.74942273482682
"966",3.21264663873288,2.53064667525564
"967",-0.807179706231279,0.222251562524916
"968",4.1814907184226,3.43391704816658
"969",2.44425693513013,1.92698220246828
"970",3.02657773842325,1.30470897453133
"971",5.80653130297132,4.61660404968667
"972",4.99677361335629,2.55445596059348
"973",3.2616850431747,3.81219713698175
"974",1.79441024340141,0.913232823970975
"975",1.94976085689782,1.95703756036893
"976",0.493258851602707,0.270314967355427
"977",-2.57677512487316,-2.99569193126592
"978",3.12852458277921,4.49814388496635
"979",2.19470465190581,2.32219742612507
"980",-0.546656695073,-1.00856587259452
"981",2.83824410304445,1.79291049416754
"982",6.19237120933595,6.55443413490919
"983",0.0784751567405167,-0.652555961108185
"984",2.41001592163775,5.11123183955653
"985",3.88140160359306,3.85749848698284
"986",9.8914915564286,12.2570666271764
"987",2.42823415777633,2.34334530949233
"988",-1.04870668018232,-3.18176956894936
"989",4.08311006136183,5.49988575886514
"990",4.10755915143113,5.85652502489537
"991",5.23593468222304,3.83066182493185
"992",5.1875093111633,5.7066018717697
"993",0.639524837471584,1.54669523455293
"994",-0.877102277311589,-0.0784790973398901
"995",2.88767994277013,3.70041388508589
"996",3.39376721245031,3.82938587555847
"997",4.1839890862071,3.76051442587052
"998",2.28366519880499,3.75754686283941
"999",2.44778978195645,2.27159811218572
"1000",2.25651446828905,3.46082689047336
